Word	Frequency	Diversity	Clusters	Synsets
rub	5	0.13750781901747863	2	5
gently	5	0.17711705622404056	2	3
dish	5	0.2420524929475855	3	8
wand	5	0.25560741121188435	3	4
bounce	5	0.18583151862765077	2	10
vertically	5	0.08920762371682445	3	1
contraction	5	0.20956418652656073	3	4
overhead	5	0.24688896013179912	3	9
dip	5	0.19998264803956783	2	23
athlete	5	0.21272954750734563	3	1
operator	5	0.21690616985359795	3	5
siding	5	0.1615502946166593	2	3
corp	5	0.21589501101162178	2	1
toe	5	0.1204362981865857	2	9
balanchine	5	0.09495550477241284	2	1
frost	5	0.2271449487462335	3	8
ballerina	5	0.11019310786213277	2	1
elongate	5	0.1255048445041535	3	3
alteration	5	0.15327232969897414	3	3
1st	5	0.18456497551769133	3	1
offend	5	0.21018999306530461	3	4
accentuate	5	0.15741870452696669	3	2
vocabulary	5	0.1525186920542166	3	3
exclusion	5	0.15011472857439478	3	4
denmark	5	0.2285290517942476	3	1
highly	5	0.1904446942236372	2	3
oriental	5	0.1849193958236521	3	2
clog	5	0.26142203369169953	2	9
gay	5	0.23584163112083348	2	7
being	5	0.14683422503524368	1	15
drinker	5	0.13631498178178952	2	2
astonish	5	0.1939439085110838	2	1
clash	5	0.21649733004403515	2	7
belt	5	0.18308299624772256	2	10
analogue	5	0.1800200336233144	3	2
measurement	5	0.1822011692956892	2	1
divider	5	0.1583716193892815	3	4
drown	5	0.16657326671297507	3	5
urgently	5	0.2370236164204485	2	1
levy	5	0.25211002083238315	2	4
records	5	0.1934395547239748	2	13
muscular	5	0.17978194786963847	2	4
diplomatic	5	0.1834255189836795	3	2
prague	5	0.10470603096177875	3	1
cortex	5	0.06990503267063466	3	3
heath	5	0.21360540568455813	2	2
lawrence	5	0.285857339237874	2	7
nato	5	0.19080065463810408	3	1
kabul	5	0.17285457755640443	3	1
mujahedin	5	0.12410941670345481	3	1
legacy	5	0.2731765910300026	2	1
palmer	5	0.19666031014647178	2	1
courage	5	0.14805376766954248	3	1
defiance	5	0.17063367347978292	1	3
implicate	5	0.17006642031103242	3	2
culminate	5	0.15451240210058934	2	5
unpopular	5	0.2208220646233717	2	1
iranian	5	0.19271550562471562	3	3
restrain	5	0.21103530870189516	3	5
complexion	5	0.13996150831068915	3	6
worse	5	0.16279824078320804	2	18
urgency	5	0.14652434202710624	2	4
systems	5	0.15620416293351574	3	9
materialise	5	0.1668284364315758	2	1
generously	5	0.21832158875169813	2	1
commodity	5	0.16770513259500974	2	1
trading	5	0.14582935379223577	2	6
startle	5	0.21747704414242447	3	3
manifest	5	0.17574859765702763	2	5
shrewd	5	0.21869581859121917	2	2
obstacle	5	0.14352568231814622	2	2
oscar	5	0.19541633554388255	2	1
da	5	0.21831481691159596	3	1
nocturnal	5	0.18432655884414298	3	2
vitality	5	0.15694733058112376	3	4
lite	5	0.23551879942495396	2	1
edwardian	5	0.17801796884663051	3	2
postwar	5	0.1646772922481689	2	1
jointly	5	0.22990523236647809	3	2
idiom	5	0.125690872005546	3	4
altar	5	0.10114900567968277	3	2
undesirable	5	0.18198676949019038	3	3
landlord	5	0.13148540172555828	3	1
clientele	5	0.17928539535791707	2	1
fascination	5	0.10909994424567118	3	3
footage	5	0.12698646316782283	2	2
refinery	5	0.15643656576324189	2	1
decent	5	0.2461864909466806	2	7
ala	5	0.24458868187468466	1	2
keeper	5	0.2238710173852097	3	2
ballroom	5	0.1102493302122419	3	1
mysterious	5	0.22267835197302127	3	2
ceremony	5	0.19747035866052864	3	3
agreeable	5	0.20370070639777788	3	3
unfortunate	5	0.13105086837112817	3	4
flesh	5	0.15912624059179278	3	4
videotape	5	0.16356499589632706	3	3
chapman	5	0.26551968494420586	3	2
solitary	5	0.24843442980485655	3	7
atmospheric	5	0.2650696779196179	2	1
arc	5	0.17749657573849226	3	4
established	5	0.2219839283435599	3	13
mileage	5	0.19640117973975096	2	3
taxi	5	0.15987817588764858	3	3
armed	5	0.211737534418143	2	5
imperative	5	0.171857429596318	3	4
moore	5	0.21112551382268024	3	6
bobby	5	0.15817280743453568	3	1
accelerate	5	0.2517629333928415	3	2
nod	5	0.20528484243474826	3	7
costume	5	0.1757558325252126	3	6
socially	5	0.13729861514787023	1	2
unrest	5	0.13411072111975555	2	2
stoppage	5	0.12117304655860828	3	3
buoyant	5	0.26007755941207067	2	2
detain	5	0.16511151781336797	2	3
blacks	5	0.12509953053381323	3	8
politburo	5	0.128503685411333	2	1
showcase	5	0.2591467990271289	2	2
venue	5	0.21759087408668334	2	2
dale	5	0.24931519126413568	2	1
saw	5	0.2694100546568185	2	28
blazer	5	0.10800376620957856	3	1
classroom	5	0.15505965921234596	2	1
endanger	5	0.20820970325745555	2	2
presidency	5	0.14999026968517845	3	2
snag	5	0.22922978037141045	3	7
boston	5	0.23632820582270622	2	1
scar	5	0.17394176551845825	3	3
pakistani	5	0.2615855486835619	2	2
uniforms	5	0.1824280275042461	3	2
oxide	5	0.12779530386184332	2	1
germinate	5	0.11110510162699239	3	3
adjacent	5	0.3065531493769262	2	3
cotton	5	0.22113998010875333	3	5
wool	5	0.190707181447269	3	3
fitting	5	0.14641985906797195	2	15
axe	5	0.18576747218578143	3	3
carbon	5	0.20918852750194428	3	3
loath	5	0.20378697764567785	2	2
invade	5	0.2305961689054762	3	4
sigh	5	0.15375476218423972	3	4
baroque	5	0.23775351864658142	2	4
el	5	0.18162813719130785	2	2
exploitation	5	0.18431707457117813	2	2
guild	5	0.17039639173164772	3	1
nightmare	5	0.17836030960108656	2	2
collaboration	5	0.23775005634753948	3	2
danish	5	0.23329647481858715	3	3
recipient	5	0.22744685376851193	2	2
fluid	5	0.21622026358211016	3	7
corruption	5	0.1681740188242947	2	6
paramount	5	0.29391848869902104	3	1
nucleus	5	0.2525199577892187	2	6
invariable	5	0.21609004498267437	3	2
meadow	5	0.1975965872780255	3	1
ample	5	0.1847988586033703	3	3
secretariat	5	0.2043772919341345	2	2
clark	5	0.28247489216388555	2	4
gogh	5	0.059838404516392815	3	1
correspond	5	0.18402933748586692	2	4
investigative	5	0.17229532723152505	2	1
dismissal	5	0.2148683623582249	3	4
steinberg	5	0.1750614993455388	3	1
crude	5	0.23932686011062226	3	7
premiere	5	0.14837947700591428	3	4
monotone	5	0.11798045474819978	2	4
elgar	5	0.14165286657113144	2	1
aristotle	5	0.1242224145816648	3	1
innovation	5	0.18970267086871556	1	3
brilliance	5	0.13349498302912635	3	3
renewal	5	0.22205464208391815	3	3
decree	5	0.2143848967728859	3	3
evenly	5	0.1886496350994384	2	2
props	5	0.13049703061345874	2	5
cage	5	0.21323482704653313	2	6
devoid	5	0.14794762203302175	2	1
meaningful	5	0.30524323074526105	2	1
protein	5	0.17146577050831552	3	1
convict	5	0.18935638024253612	2	3
conservatism	5	0.13195271650132007	2	1
exceptional	5	0.24880043310624628	2	3
cynical	5	0.23160177393542086	3	1
simultaneously	5	0.21595578235004592	2	1
salute	5	0.22576599322493324	2	9
broadcasting	5	0.19652424641287683	1	5
preside	5	0.19053745911630632	1	1
thrill	5	0.1373061563362984	3	7
wired	5	0.12120048798286578	3	8
woodward	5	0.21498462558100168	3	2
inhabit	5	0.1689124544931433	3	3
largely	5	0.2097652617625485	3	2
tease	5	0.22593507352593073	3	12
motet	5	0.08547921495353679	3	1
unfamiliar	5	0.20965830301593832	3	1
appetite	5	0.12720953359609474	3	1
bacon	5	0.2626357070110557	2	3
grosz	5	0.09505463182408294	2	1
communism	5	0.15358911784740922	3	2
atp	5	0.23581434830527126	2	1
adapt	5	0.2298997347235911	2	2
breakfast	5	0.175219294983488	3	3
mozart	5	0.11019894820013099	2	2
ur	5	0.2032025414887828	3	1
celebrity	5	0.1777692913279093	2	2
bleak	5	0.1730698359484873	3	3
exam	5	0.15680307547437491	2	1
handful	5	0.12057680251768428	3	2
jones	5	0.14020417292517307	3	6
edit	5	0.2397678393642951	1	4
faber	5	0.18361600903511108	2	1
ovation	5	0.10112050158008537	3	1
beck	5	0.24873555996877666	2	1
pianist	5	0.1583932683822581	2	1
haydn	5	0.1249139643521184	3	2
oliver	5	0.2271676058333138	2	1
sprang	5	0.18485262436418512	3	5
confidential	5	0.21553360584780226	2	4
dining	5	0.16918953472704157	3	5
watt	5	0.24111562624606372	2	2
overtime	5	0.20966178977181915	2	3
organizational	5	0.16512166846937337	3	1
stalk	5	0.17774563485405048	3	8
lapse	5	0.20023621220096147	2	9
yearly	5	0.20934567868740342	3	3
dispose	5	0.14710688017377535	3	5
technological	5	0.17684788206742028	3	2
taurus	5	0.14562074205983863	2	4
subsidiary	5	0.26929770350622945	2	3
documents	5	0.17419340749033435	2	6
jerry	5	0.17333577546889287	1	1
withheld	5	0.23794897702381995	2	2
lloyds	5	0.16433794812608535	3	1
soften	5	0.24127508772004252	3	7
populist	5	0.0729809712834288	2	1
woo	5	0.15844033597315696	2	2
workforce	5	0.14342679591507812	3	1
respondent	5	0.12099163303414402	3	3
kilometre	5	0.17522754873436777	3	1
parson	5	0.2384851265932897	2	1
incentive	5	0.1724531219231511	3	2
postal	5	0.1903668366223938	3	1
regulatory	5	0.16590041306690045	2	1
ross	5	0.21984254680563348	3	5
instrumental	5	0.1943027162589765	3	2
nobel	5	0.11630790355878289	2	1
ethic	5	0.13865237853018542	3	2
stanley	5	0.2162894040069478	3	2
undisclosed	5	0.1768293658768083	2	1
highest	5	0.1575118591708789	3	7
beleaguer	5	0.22777241916162075	2	2
norwegian	5	0.17034935403051804	3	3
tavern	5	0.1596827430379812	2	1
cafe	5	0.17854250651235318	2	1
drastic	5	0.21172679018457483	3	1
manx	5	0.10680691643095315	3	3
liquidation	5	0.11126012396837068	3	3
allen	5	0.25599867314615954	3	3
hopefully	5	0.20393828077021983	2	2
murdoch	5	0.18223112321056797	2	2
comply	5	0.11807066196006663	3	1
moor	5	0.23425755242555596	2	5
subscription	5	0.1924214504757619	3	4
globe	5	0.19617496569647253	2	3
overseas	5	0.24234744323986757	3	4
conclusive	5	0.19305904329649226	3	1
gandhi	5	0.10167147546570292	2	2
brochure	5	0.16440735871545664	3	1
later	5	0.23094029406314967	3	12
stylish	5	0.22604372200784387	3	2
leather	5	0.16047144448834952	3	2
amazing	5	0.24816864853399262	3	4
allowance	5	0.1366268320440027	3	7
deer	5	0.12640098611204353	2	1
manor	5	0.18041084601284285	3	2
ignorance	5	0.12629828487160924	3	1
beech	5	0.14947349946649274	2	2
drainage	5	0.17541594774527086	3	1
upstream	5	0.15169572001520668	3	2
harbour	5	0.15579144071578505	3	6
onion	5	0.1298697371481022	3	3
helm	5	0.19938517290271424	3	3
deploy	5	0.14490576634053032	3	2
lb	5	0.13905076289545473	3	1
pike	5	0.22092345919099277	3	5
matches	5	0.17043296230087818	1	19
retired	5	0.19165280610218444	3	12
ribbon	5	0.17151830159582576	3	4
trouser	5	0.13401481889504835	2	2
par	5	0.27618324850584736	2	3
19th	5	0.13906655062056655	2	1
tailor	5	0.1776182842511643	3	4
crane	5	0.21357739768753053	3	6
dismount	5	0.1116186013400818	3	2
tutorial	5	0.1287240722031437	1	2
overlook	5	0.2938302846038538	3	6
implementation	5	0.15451913074792756	3	2
ludicrous	5	0.23705511085925163	2	2
defensiveness	5	0.10250799424366741	2	1
espionage	5	0.11554037370734785	3	1
helmet	5	0.122433589692246	2	2
elevation	5	0.2156909966438775	2	8
naturalistic	5	0.19971850787603335	3	1
intensify	5	0.25726074210179134	3	4
expertise	5	0.18664113542088315	2	1
upland	5	0.16349324930870182	3	2
recital	5	0.17461714094076713	2	5
debut	5	0.24949087587275653	2	5
blueprint	5	0.1683852081415473	3	3
jesus	5	0.157587818151257	2	1
tuition	5	0.052066954307372314	2	2
met	5	0.14263013680242054	2	13
affirmative	5	0.18104720126408064	3	4
heaven	5	0.16066428375481184	3	2
thrive	5	0.17449750995363117	3	2
suburb	5	0.1711782603438672	1	1
divided	5	0.15552294938778582	3	9
hierarchical	5	0.17998075054561652	3	1
murray	5	0.23405100287393416	3	3
setback	5	0.11236096166283752	3	1
gulf	5	0.13520987648327892	3	3
became	5	0.17251501473378922	3	4
shortcoming	5	0.14889096693753004	3	1
lump	5	0.2020232858881931	2	6
maine	5	0.21295301390243174	3	1
reticence	5	0.1697344004981338	3	1
chassis	5	0.1480039927316994	1	3
complexity	5	0.16912065293136075	2	1
urine	5	0.07977593027328338	3	1
acidic	5	0.14217471847636404	2	2
presentations	5	0.18936230912602878	3	7
battery	5	0.1929842253094197	3	7
maria	5	0.19025891681079754	2	2
math	5	0.21915653638472668	3	1
bizarre	5	0.20610887642380354	2	1
lancaster	5	0.16618892555583364	3	2
computerised	5	0.13988231012269295	3	3
avon	5	0.25603011811066995	3	3
lap	5	0.1529497137022908	3	11
pluck	5	0.22014776382573792	2	8
wag	5	0.24532533882311996	3	3
reinforcement	5	0.1889835028433619	3	5
muse	5	0.2325583530225696	3	3
patriot	5	0.20693252605905554	3	1
suppression	5	0.1265733908107023	3	4
revenge	5	0.22026170989959687	3	2
salim	5	0.1930955988019742	2	1
consolation	5	0.17410475033130854	3	2
chemistry	5	0.20594405753362405	2	3
iii	5	0.20981137436469774	3	2
mustard	5	0.1332364395495532	2	3
soak	5	0.1786977893921831	3	11
manuscript	5	0.15482014796155527	2	2
discriminate	5	0.1455487962333953	2	4
psychologist	5	0.15600042922932147	3	1
salience	5	0.09034170716985838	3	1
phonology	5	0.06410286787355321	2	1
running	5	0.22999924351581374	2	52
gloss	5	0.2584805018766564	2	8
pickup	5	0.10565640386375774	2	9
attenuator	5	0.05403495472203059	3	1
embody	5	0.15858325425079767	3	3
balloon	5	0.18538091544072943	2	4
hockey	5	0.1792850493927693	2	2
devotion	5	0.17584311684145712	2	4
harlequin	5	0.1905202593242792	2	2
marsh	5	0.2632915173342584	3	3
korean	5	0.1820412645213674	3	3
bureau	5	0.2096673051969999	2	2
identifier	5	0.08644945127514074	3	1
magnitude	5	0.15615702493792233	3	3
tender	5	0.24703534213360143	3	18
novels	5	0.13898403696889197	2	2
evaluative	5	0.15939487222950688	3	1
woodcarver	5	0.12247673431811609	3	1
grandfather	5	0.10143765516153098	3	1
spindle	5	0.09850876025458188	2	5
laser	5	0.17256029217777674	3	1
rom	5	0.18854635993896207	3	1
mackintosh	5	0.06295111714341013	2	2
ravel	5	0.06864472006252553	3	4
illuminate	5	0.260129063829433	2	3
lustre	5	0.19760290011387252	3	3
outer	5	0.17704615242024124	2	13
molt	5	0.12200545861315526	3	2
eventual	5	0.1926964828361855	3	1
israel	5	0.2314263370328414	2	2
limestone	5	0.16662470860531348	3	1
starfish	5	0.12865612666955234	3	1
apt	5	0.24495327311979623	2	4
spy	5	0.19071585148121173	2	6
ceramic	5	0.16201488791700594	3	2
cab	5	0.12765653312956077	2	4
miniature	5	0.23293252361001898	3	3
tint	5	0.15158118786832378	3	2
retrieve	5	0.22640430710772702	2	4
soundtrack	5	0.11771457281198225	2	1
turntable	5	0.12360604977159109	3	3
container	5	0.15537320007210184	3	1
mccartney	5	0.12743260047319588	2	1
aunt	5	0.13200274142673002	2	1
ethnography	5	0.14799482050894341	3	1
compliment	5	0.1975286771319737	2	3
denial	5	0.16543607438938096	2	5
rowan	5	0.24810430938716393	2	1
pint	5	0.20363552254601847	3	3
paterson	5	0.17971270584420182	2	2
surgeon	5	0.15838544884615763	3	1
oct	5	0.19584089406044686	3	1
flashy	5	0.21667672009466027	3	2
gp	5	0.262491918470408	2	1
installation	5	0.21638972374008442	3	3
physics	5	0.19821990338723866	2	3
romania	5	0.21750338228818472	2	1
stalin	5	0.13914495216072603	2	1
veto	5	0.1427995518438839	3	4
tourism	5	0.15413767766512632	3	1
aluminium	5	0.16133974531578682	2	1
avionics	5	0.09329138992880795	3	1
zenith	5	0.20615685868054676	3	1
trustee	5	0.1267992764165621	3	2
terence	5	0.15059453763532205	3	1
moderation	5	0.15459111153427896	3	4
curriculum	5	0.1277134019317895	1	1
enforcement	5	0.12063225453639112	3	1
oust	5	0.2164849302981362	3	2
gen	5	0.18354107560403468	2	1
eyre	5	0.10815398210190241	2	1
hampshire	5	0.17329746412596306	3	2
anderson	5	0.24131290695187485	3	5
intimidate	5	0.17755462651334458	3	2
fl	5	0.15874420668952255	3	1
farce	5	0.09951567396541142	3	3
censorship	5	0.10726186091050989	2	2
fraternal	5	0.11577760539789142	3	3
flare	5	0.22454159030933757	2	15
ruler	5	0.11920324641171945	2	2
burnt	5	0.17383074286544076	3	18
kennel	5	0.1844485527862279	2	2
outs	5	0.18142767496603082	3	4
expedition	5	0.16382361902613443	2	5
swedish	5	0.27676338910056403	2	2
worcester	5	0.21624642085947293	3	3
cardinal	5	0.21880614489993616	2	6
amplifier	5	0.09437718367793368	3	1
kaufman	5	0.07255688685235132	2	1
adaptation	5	0.17986554987461748	2	3
promenade	5	0.17004905109741036	2	7
roundel	5	0.1372881811141612	2	3
stimulation	5	0.11914542192756954	2	4
hillside	5	0.13112264432221804	2	1
omission	4	0.12520239918969106	2	4
preconceive	4	0.11122233233413653	2	1
carson	4	0.15993493341771006	2	2
sovereign	4	0.14082096602407027	2	3
defensive	4	0.24036771980562593	2	3
spill	4	0.23015551673087956	2	10
provocative	4	0.19123980606511004	2	2
authoritative	4	0.2165294840436234	2	3
ethics	4	0.16055941127408657	2	4
substantially	4	0.26458492147007867	2	2
inheritance	4	0.14645776823093665	2	4
orphan	4	0.1817118319546938	2	5
interplay	4	0.12389746559783671	2	1
radically	4	0.13207309447933605	2	1
subversive	4	0.19177958743406895	2	2
reactionary	4	0.11202537944663091	2	2
destructive	4	0.20810930045991047	2	1
confine	4	0.23389786470370258	2	6
vicious	4	0.1257577456812594	2	4
extravagant	4	0.1480783390196548	2	2
salisbury	4	0.1649391283630668	2	1
starts	4	0.21621232058235645	2	22
rigidity	4	0.1498204646862309	2	2
reminder	4	0.12252631476712511	2	3
anthropological	4	0.16093001307893823	2	1
cogent	4	0.13565540526052913	2	1
sawyer	4	0.14622813716984626	2	2
flush	4	0.24224590079803615	2	18
capitalise	4	0.2105114537895016	1	6
perceptual	4	0.10526054950144614	2	1
swim	4	0.15129613068393832	2	6
materialism	4	0.12412648342925214	2	2
infinite	4	0.15968900804989136	2	5
conditions	4	0.1006014478400589	1	16
profoundly	4	0.1590592149634158	2	1
summary	4	0.1934038403259924	2	3
abstraction	4	0.12241961399396686	2	6
impulse	4	0.1335585375867771	2	6
unhappy	4	0.1985065520474882	2	4
ranking	4	0.12850120605208246	2	5
stronger	4	0.24094289476704991	2	10
wells	4	0.17867972808797847	2	7
fundamentally	4	0.17693361907581887	2	1
mountaineer	4	0.1704406164833208	2	2
placement	4	0.14120808855968583	2	3
peg	4	0.22919627189971242	2	10
fraternity	4	0.13224374597469013	2	2
vet	4	0.15397942948204796	2	6
unwise	4	0.1322297129177458	2	2
postscript	4	0.11205390670368101	2	2
stack	4	0.27225128266393134	2	8
polemical	4	0.15224394605119954	1	1
coherence	4	0.13367311519117	2	2
validity	4	0.06130039917483185	2	3
poetics	4	0.06524174436140176	2	1
invoke	4	0.15347285994573492	2	3
lamentable	4	0.17632600051526987	2	1
rightly	4	0.12788190219785023	2	1
substantiate	4	0.10637539949260352	2	4
foucault	4	0.08068092701005539	2	1
linguistic	4	0.15660159125317666	2	2
terminology	4	0.13586794639690236	2	1
taint	4	0.1856906136622372	2	3
fracture	4	0.1488652143175963	2	9
freud	4	0.1466550571285601	2	1
valued	4	0.1943228407734274	2	7
repress	4	0.19953808467458412	2	4
clinical	4	0.14586678218010588	2	2
tinge	4	0.16986322700620426	2	4
plato	4	0.08671764013567496	2	1
meaningless	4	0.19280832001354298	2	1
attentive	4	0.1431065943955631	2	2
formulate	4	0.20032373515943822	2	4
overtly	4	0.16790149455640488	2	1
reflective	4	0.17783533806839918	2	3
judicious	4	0.21785765076422678	2	1
exigency	4	0.11055262933380444	2	2
cult	4	0.14923716697575767	1	5
arcane	4	0.14486668283425186	2	1
herbert	4	0.1684385762515107	2	1
pillar	4	0.2343149826382139	2	5
criterion	4	0.16909540149356922	2	2
aristocrat	4	0.11060867066402114	2	1
insofar	4	0.04588770766919009	2	1
booklet	4	0.1650033114238068	2	1
strictly	4	0.24084862473866794	2	3
likewise	4	0.2987878082876969	2	3
sterling	4	0.1565656505396516	2	2
balanced	4	0.1685460675875187	2	5
morally	4	0.11018229676580904	2	2
captive	4	0.0952063793915564	2	5
resume	4	0.2459077145020635	2	6
manifestation	4	0.08526153729982971	2	5
dazzle	4	0.10669577644368972	2	3
anachronistic	4	0.011948582579835137	2	1
stumble	4	0.2165130371712882	2	6
hinterland	4	0.17007151417737054	2	1
sincere	4	0.15302489256989293	2	2
fray	4	0.20252567070672217	2	3
archetypal	4	0.17956675341101178	2	1
textile	4	0.22109269592408476	2	2
perfection	4	0.14400486552883074	2	3
mislead	4	0.13461965444038654	2	2
crisp	4	0.23985788456177234	2	9
gary	4	0.18678704412970396	2	1
clearance	4	0.2265269885425517	2	3
crucially	4	0.22530114669682708	2	1
unholy	4	0.18537437348298397	2	3
tick	4	0.2593157683105209	2	8
motorway	4	0.16141279716664117	2	1
scarce	4	0.22417792847874612	2	2
powder	4	0.19273276343382717	2	5
explosion	4	0.14951474733748127	2	7
quit	4	0.16308390277840137	2	5
inclined	4	0.07834903893518966	2	9
stability	4	0.16027656023270745	2	3
enthusiast	4	0.14047934402810908	2	2
literate	4	0.19394909293635326	2	4
respectable	4	0.21073343265787509	2	3
vanity	4	0.19494371515051495	2	4
prohibit	4	0.1964037518890805	2	1
defect	4	0.14675274267475807	2	5
thereafter	4	0.23487173844199502	2	1
hearing	4	0.15054684428254048	2	12
geneva	4	0.22227502053209913	2	2
comparative	4	0.2174774692634036	2	3
burning	4	0.18237052809912888	1	22
preoccupation	4	0.14117754965986012	2	3
greater	4	0.177282020449215	2	7
worship	4	0.18426647312739208	2	5
injunction	4	0.12778165802292488	2	2
