Word	Frequency	Diversity	Clusters	Density	Synsets	WikiFreq
flush	4	0.24224590079803615	2	0.5141815094956388	18	2210
scroll	3	0.1533865151494435	2	0.5950641093348316	3	8550
fatigue	5	0.20053620913786324	2	0.41978832709926034	6	52
peat	7	0.22709425456024288	2	0.42380232302108123	1	2461
ruin	13	0.30900493787143896	4	0.48903515334643527	12	707
salience	5	0.09034170716985838	3	0.7449732695258778	1	110
bible	6	0.20572213480113563	2	0.5031747477297275	2	39
duality	4	0.11651881673055572	2	0.6116488068252759	3	754
urine	5	0.07977593027328338	3	1.0	1	741
doubtful	6	0.18956926353095946	2	0.49122626829510213	3	639
amplifier	5	0.09437718367793368	3	0.6276358686180232	1	1023
invitation	9	0.18434290261064287	3	0.5300595745527562	2	415
victories	3	0.16096863866519961	2	0.7428879467394381	1	10970
data	56	0.22344117772830172	15	0.3906935896395234	2	64
pm	3	0.14963084908840873	2	0.5303052998174783	4	93
golf	4	0.16878530867095978	2	0.5997292823616933	2	144
boy	54	0.21768417463856315	10	0.40822426993365946	4	2596
swim	4	0.15129613068393832	2	0.6588222252707662	6	89
davis	6	0.25264970160715866	3	0.5035502601743986	6	213323
tyranny	6	0.14543040565107815	3	0.5568319117025163	2	5464
honourable	4	0.1481840521231276	2	0.44498723956729624	2	20069
monkey	11	0.19642829557560998	5	0.5255091308640172	4	23842
evenly	5	0.1886496350994384	2	0.5332783694959113	2	53
french	102	0.3564684413893979	19	0.43701790484980174	5	5270
hostel	12	0.22112707930133957	4	0.3802556301958925	2	4773
shame	4	0.2253353839062422	2	0.5049768214967731	7	202
america	44	0.21015882201004618	13	0.3879132960637089	2	85
extreme	39	0.29475430769061045	9	0.4280352316876525	6	213
viola	3	0.12061562535860544	2	0.5562614292979312	3	16643
vertical	11	0.21902412025868723	4	0.6025976804773495	6	39
mouth	23	0.19409256294681732	6	0.40457953233613186	11	367
willow	10	0.17182815953017308	3	0.5821654957527673	2	7226
joke	16	0.15795624722695167	4	0.4027910686039813	6	399
sufficiently	6	0.24041215855410067	2	0.5847543521184355	1	134
fairy	16	0.16109494074720423	5	0.6710867884260772	2	20982
oily	3	0.19844252716999125	2	0.43883519246140573	4	2040
fuck	6	0.161962813727966	2	0.4250829623226279	2	87
intact	3	0.18478432733295544	2	0.6019138314542194	4	39
allegiance	5	0.11995746667176657	3	0.5680557457438398	2	2555
belt	5	0.18308299624772256	2	0.494146178853515	10	1553
endorsement	4	0.11926506817838167	2	0.7679858403075548	5	1161
stillness	4	0.1457138132022376	1	0.6643239421726584	3	1342
bite	13	0.22531125604181662	3	0.4362787300273669	13	108
original	76	0.33068785861977357	16	0.5160088859451251	6	53
maximum	31	0.2837673316126989	7	0.4034292227387564	4	58
family	115	0.2969009085148895	15	0.43417252834213044	8	88
movement	143	0.2771129555356004	25	0.4744685776053803	11	6272
mentor	3	0.15608271018413802	2	0.6705366368580618	2	7549
barrack	7	0.18956594927751227	4	0.5052333843218371	4	16681
scholar	25	0.21199120484229186	8	0.436123340084088	3	37574
attic	3	0.008070091051878022	2	0.9928236743903471	5	6702
dearly	3	0.14423577506659266	2	0.6131509948255163	3	2363
era	11	0.21628613103049102	4	0.5026016697960297	3	14371
fashion	25	0.268515427639689	7	0.39911420452905766	5	34782
computer	79	0.24984682944569936	18	0.36223525535593754	2	6340
dissociate	3	0.1001400474893072	2	0.8104306238746672	3	43
dug	9	0.19678303457528504	3	0.5063155493702274	9	1254
chassis	5	0.1480039927316994	1	0.4587213700376192	3	6013
civilian	12	0.25193126380404857	3	0.5291459030218065	2	1459
front	133	0.292488772553046	24	0.4961696898514979	13	1576
depth	23	0.2313654582547227	6	0.4034909909201786	6	102632
heroic	7	0.24804092775619205	3	0.5059293053657294	6	3940
conclude	10	0.1699648327468773	4	0.4999670014294061	5	91
paramount	5	0.29391848869902104	3	0.5925257318695498	1	5032
probity	3	0.07268435221389018	2	0.7997838151349155	1	30
robertson	4	0.25254884738872374	2	0.4902426995086188	1	56059
playwright	7	0.16920435364826827	4	0.6099503102661218	1	5721
obtain	57	0.313498342110758	12	0.40460704136843606	3	1539
novelty	4	0.16846723934073551	2	0.552652127266368	4	2578
expertise	5	0.18664113542088315	2	0.5157832284227529	1	945
illuminate	5	0.260129063829433	2	0.5696572350689617	3	1722
simplicity	4	0.12558526521861887	2	0.6264038614068093	5	12680
industry	125	0.24589068553060334	24	0.46347223052027664	3	84
material	99	0.26274128036149785	17	0.4097186122902331	11	19499
verbal	9	0.21251828230963574	3	0.46713548248362663	6	5941
twirl	4	0.13556716459024432	1	0.5041692875476396	4	200
priority	27	0.21945055361377988	6	0.4337707944528347	2	46474
transport	34	0.3039320714895311	5	0.49258050495090316	11	2346
israeli	6	0.19476930248424507	2	0.48421146212286764	2	26128
torture	7	0.16044113105984106	3	0.6302706067091317	7	5603
luck	7	0.1458896709510169	2	0.5602629091283838	3	282
mb	10	0.19260515758707203	2	0.42790176561933035	4	32
kean	8	0.08731093446035759	4	0.7198048396655121	1	5767
jump	36	0.25663989869406284	9	0.3906402040209752	21	624
budget	23	0.20760508084112192	4	0.37356541262098875	3	497
cab	5	0.12765653312956077	2	0.5887554412986022	4	54
illness	8	0.1324118952676065	3	0.3412806743166308	1	3594
tactically	3	0.003987150435543392	2	1.0	1	152
intense	15	0.29562237173405964	4	0.3971800038509289	3	39
tavern	5	0.1596827430379812	2	0.6573235036080707	1	10347
radar	6	0.13071639800551696	3	0.8074190543520026	1	30
lion	7	0.23000917835551243	2	0.483788741067693	4	121
belgium	3	0.20027674069613424	2	0.54680488887083	1	53
secure	26	0.3297402092693508	6	0.48893422865626385	11	295
angler	3	0.15980891993093174	2	0.5992852899835008	3	1512
though	246	0.28122017204813304	38	0.39712777094507706	1	558943
commander	10	0.22100282018856188	3	0.5846451044355765	4	5443
royalty	6	0.2035258153691969	2	0.5603626294698074	2	4125
oddly	3	0.13606237512620356	2	0.536512442990996	2	1902
wine	22	0.2365499143799723	4	0.450016995805135	4	3320
lot	69	0.20584166677056803	12	0.40302177930487676	9	3097
sir	78	0.1966995565569076	16	0.39624359492834993	2	2754
favourable	11	0.2070795033954262	4	0.48056155410845314	4	211
trucks	3	0.1213513470287015	2	0.5057461234910616	3	1317
millionth	3	0.08741613837168431	2	0.8213008923524016	3	39
edginess	4	0.011708562913582327	2	0.9466955658951296	1	151
horror	12	0.20722994275533554	4	0.4705062875902892	3	30833
january	26	0.25181567681536515	7	0.41857878182215263	1	103
quick	16	0.2899032664708568	5	0.4558642951026093	8	116
hundred	57	0.3042870119494165	8	0.41476659200950744	2	204601
chronology	3	0.12072652325323811	2	0.8277643386638829	3	9660
amazing	5	0.24816864853399262	3	0.5093494330412871	4	40935
hamburg	9	0.2222345662809037	3	0.3653821184141909	1	575
informal	16	0.2929359784561263	3	0.4588338814887237	4	3379
concern	141	0.2757707120986774	26	0.45124423891451365	7	304740
drink	57	0.237357871644393	12	0.3885018628079627	10	2627
any	451	0.30250163136542757	64	0.38443540477220617	2	3635
jenny	8	0.1639425465165824	2	0.5418279405691943	2	259
relic	3	0.15502497323921227	2	0.6422348487270693	2	1869
facade	10	0.12070861908462313	4	0.6381143012320575	2	1741
dominance	8	0.16756912439886895	2	0.6721478350924344	4	1168
flotation	4	0.14948980182752894	2	0.6164477877754281	2	186
events	11	0.24078547904300895	4	0.49190990375287036	4	145289
conifer	8	0.16380694531690065	2	0.6223754246189938	1	861
extend	37	0.3328501282722878	7	0.4533423656197483	17	3237
jungle	6	0.18997954289216964	3	0.8171413776612042	3	46013
cylinder	38	0.17616848458676748	12	0.49126357543275506	4	2717
inefficient	4	0.22595670054571332	2	0.6860498702736784	2	107
found	7	0.30642625854909106	2	0.4952539597556615	21	47741
apologetic	3	0.01863605038572021	2	0.9639832250313162	1	163
stalk	5	0.17774563485405048	3	0.5346109591354342	8	1252
cable	11	0.26752208274429917	3	0.5236955791250925	8	67
bus	21	0.22251536004426378	5	0.4577770857007162	7	211614
deduce	4	0.18016854600303056	2	0.5400692507636043	2	146
signify	15	0.2211899948420372	6	0.49999389582747	3	323
practice	89	0.26257428309355896	17	0.43624606337284333	10	119
adopt	51	0.32127912800037295	12	0.42684143970427413	7	1607
underground	13	0.27754861718632673	5	0.4557651583039442	6	33
blindness	4	0.12613980572774214	2	0.5994026053449286	1	1233
consider	131	0.3084085492696613	22	0.4182986223350525	9	4980
funny	14	0.20499988205540748	3	0.41365502291275197	5	1419
serious	93	0.3463511739175873	16	0.41724334792329165	6	167991
interpretive	3	0.11961873273887895	2	0.7105864895149839	1	1877
inspired	4	0.22162002271549086	2	0.6392876227017281	7	4932
referral	6	0.1785277537746863	2	0.4607729489519549	3	1300
years	3	0.12365668010528937	2	0.7007768689163573	7	8413
third	88	0.3675792941908458	23	0.46308838101836985	8	448
troupe	3	0.09583191223699972	2	0.8828174731963555	1	4279
premature	3	0.16177557336777312	2	0.7619493322407112	3	1000
contents	4	0.15205352174575482	2	0.6030261295770978	10	15912
thief	4	0.1536345031638666	2	0.5990465846931727	1	12022
idiot	4	0.12745822748132718	2	0.5334093226890391	1	1478
terror	6	0.19123168570323182	3	0.4914885853047371	4	17887
grin	4	0.19010885230856467	2	0.591038176373005	2	52
winding	4	0.23385564756630783	2	0.6652046267488049	10	6362
exude	3	0.09680452592241369	2	0.7887530194178605	2	1446
clear	136	0.3134137856141868	20	0.43064896114966794	45	4247
discussion	47	0.20949035464381566	10	0.4812567657390138	2	99808
tantamount	3	0.10411633519790646	2	0.6116715754892722	1	67
audit	7	0.1973736721105995	3	0.5855303110813305	4	36
plate	16	0.21498672606977215	4	0.44670344875863305	16	540
negate	3	0.05867847470357176	2	0.7746196707196923	4	44
reservation	4	0.1974700399260081	2	0.4501726725665629	7	18381
outsider	13	0.20995256267394205	3	0.42977445222061195	2	16526
volume	16	0.2513529417053326	4	0.4535937809996508	6	314
detect	18	0.2680843569362585	5	0.48803087046876664	1	963
bloomsbury	4	0.1827058246566678	2	0.8905233241911458	1	7146
vent	3	0.10025913748183235	2	0.6307379207111916	7	3187
hex	3	0.0186935364018261	2	0.9805829692713081	3	2335
spray	7	0.1689865739349857	2	0.5082970025593618	9	2742
decline	30	0.302740582048328	5	0.4491952443237404	11	190
advocate	18	0.25648969414286227	7	0.4237766265903322	4	18473
hard	130	0.29500857167992955	20	0.3836570365348697	22	18053
ballroom	5	0.1102493302122419	3	0.635370621521799	1	7811
fewer	8	0.24631010897485278	2	0.3428092864525795	2	118
successful	48	0.3239922516641453	7	0.4013778005593297	1	331667
seal	8	0.31002059892417927	2	0.4292507641957562	15	2384
cosmetic	3	0.16303113620649723	2	0.6319393217901568	3	1685
anxiety	11	0.17099541024768514	3	0.43729293689651116	2	123
advantage	47	0.21517165705871696	9	0.44296956913550434	4	122775
nocturnal	5	0.18432655884414298	3	0.7519306002959596	2	2334
soar	8	0.2391740234201842	3	0.608249711431133	6	105
loan	44	0.22205317226141286	10	0.3882561784752345	3	48074
identity	26	0.23697781895471565	8	0.46170277276994676	4	158909
wish	73	0.2448361996804511	16	0.425710177089789	10	2414
pixel	28	0.1186927080411547	8	0.5390307943379263	1	3976
orchard	8	0.1297727925202899	2	0.6476204502505818	1	12085
gardener	7	0.1841082372950238	4	0.38302986235475855	2	4937
intent	6	0.19063581005869565	2	0.505471070673169	3	5057
separation	10	0.2180936537324197	4	0.5332953402200775	9	163
food	70	0.22011118487093184	15	0.41502121462002833	3	6297
relief	33	0.24827003560091318	7	0.4279943377329403	11	31
parliament	32	0.1841899295014435	8	0.5110067697219876	2	281
endless	9	0.22881033916084562	3	0.42207232754353236	4	242
inwards	6	0.09201695228007782	2	0.7181466995076536	2	59
noisy	4	0.22655177867159582	2	0.5369565163679507	2	6733
interview	42	0.19895397831977743	11	0.4049847814341425	5	8789
saw	5	0.2694100546568185	2	0.4153009605205325	28	403
leitmotif	16	0.15366610961100166	5	0.5961663478277457	1	75
virtual	10	0.27593054366727293	3	0.4732471851991871	2	28019
phrase	40	0.21203260800164866	8	0.3893124498277434	6	844
admit	36	0.23878690295667415	10	0.39117042646210665	8	943
accordance	3	0.07474394120623255	2	0.7733843498335029	2	156
absorb	10	0.2675567491784109	4	0.3978791940264119	9	750
reputation	13	0.2056017113567821	4	0.4145655436732744	3	2716
application	47	0.2656655349550355	8	0.38903493322740795	7	285701
landlady	3	0.14519924330596998	2	0.5692618222906826	1	898
union	116	0.2553191259477303	21	0.49140345365810495	13	20715
concerted	3	0.16704652512603935	2	0.5668772518798791	3	32
now	483	0.3649537868709468	64	0.3982450625599425	8	6098
initial	28	0.3101399571516254	5	0.4509963023544337	3	20727
haired	4	0.07841614786814247	2	0.5308467779664618	1	138
rudder	16	0.11268204485165303	7	0.5927769265001371	2	942
launch	53	0.37104106503351203	12	0.41756659546002517	8	20516
beam	10	0.20061807767018713	4	0.47127794115045907	13	351
apprehend	3	0.182049710568842	2	0.7323906156876379	3	111
bred	4	0.048356183655120594	2	1.0	4	44
dimensions	4	0.07721215532674283	2	0.7046125209763265	6	10372
exit	14	0.26014166227563934	4	0.515317385026107	6	652
wash	13	0.23962151011687313	5	0.4038309613297428	21	982
emphasize	8	0.20168524257234852	3	0.5359708289103704	2	416
scholarship	20	0.20895298641857912	6	0.5066896270118328	2	23471
collaborator	3	0.09978606241763455	2	0.7402403018263954	3	414
similarly	19	0.31962066804525907	6	0.46319229363106057	1	33346
rotary	4	0.06624870246708014	2	0.7046525532056921	4	7714
perfection	4	0.14400486552883074	2	0.4881737521061863	3	2756
hq	4	0.12414382862228132	2	0.57200924579536	1	80
eve	8	0.2125601106979349	1	0.5859423436165787	4	606
window	40	0.23180192492602067	7	0.4171901499711361	8	7614
hell	13	0.18509020263646236	4	0.43075174327712934	6	3131
throat	5	0.16270947610691774	2	0.8046588675063646	4	148
tes	7	0.28107921667293134	4	0.473071927478929	2	202
davies	4	0.05174821953622297	2	0.6428607577084204	1	32
overcome	8	0.22459425460767607	2	0.4588795801707907	4	1522
strongest	3	0.17221422665783226	2	0.5769535805962644	10	3015
oppress	3	0.12628471844749523	2	0.7053308232605164	2	249
party	785	0.246454403673671	123	0.45797223290416733	6	6549
establish	77	0.35047521325800285	14	0.41273750146217847	8	4361
activate	3	0.15989488421620882	2	0.6001119874800458	5	5392
inside	46	0.2971267811202664	8	0.3961607054044005	10	86
floppy	14	0.12984573145575376	5	0.419160652109286	2	809
pay	178	0.2590657940844695	32	0.40647628130370955	12	8325
praise	18	0.2697035422871477	4	0.47538721533262374	3	33
assert	24	0.2132893988305915	6	0.4312634165030399	4	426
fence	19	0.22412761996055788	5	0.4123068576112198	7	7886
rail	24	0.2731414773781346	6	0.41198143749846816	15	124
minimal	11	0.2669089118398487	3	0.5560315578025222	1	35573
identify	54	0.3291280221235598	14	0.42535328025712044	6	2022
devise	15	0.2738992693525359	3	0.4735630540457692	5	179
heading	9	0.234947841416405	5	0.503347182779411	12	170
regret	7	0.17758155397155154	4	0.4845940062612107	5	22591
gary	4	0.18678704412970396	2	0.5538745755847533	1	145567
mow	3	0.022436023172917374	2	0.9621960909618053	3	151
sane	6	0.1995560404267407	3	0.642894448747679	2	215
libertarian	8	0.18806002463404825	3	0.4772908971433826	2	6637
denial	5	0.16543607438938096	2	0.7159889438648284	5	2483
change	274	0.2916430223118379	41	0.4124288213686093	20	3163
notice	66	0.28531360449249193	12	0.3985808153779898	11	74
vault	4	0.1909788543450205	2	0.6575323441124434	6	158
catalogue	41	0.2119082311177254	11	0.44107390162648447	4	23914
excellent	25	0.2879603814158633	6	0.3723968219794888	1	51
functionalism	7	0.09614450146537983	4	0.5134014781469338	2	297
receptionist	3	0.14728712835862154	2	0.5967017061498603	1	1188
build	84	0.32311420062975366	16	0.39734138665147084	12	182
deputy	22	0.24033106925804065	5	0.43584394730413034	4	17511
enthusiastic	12	0.22259035653642759	4	0.4654986410680401	1	224
glow	12	0.20081519720414878	4	0.5680626086674256	12	125
undertake	18	0.2690666328931859	4	0.5464519335565781	5	208
alexander	15	0.27332185811211185	5	0.4604899411811622	2	52
inexpensive	3	0.2043054271032387	2	0.621200932211676	1	313
applicant	7	0.16939838449683806	3	0.5175485688066243	1	416
initially	22	0.3686640299117968	6	0.3949532474636579	1	60886
alehouse	4	0.09629476687743399	2	1.0	1	140
revised	3	0.1466276934038014	2	0.6395815338368177	4	2071
thames	12	0.18183351000997572	5	0.6865679396452616	1	13317
vodka	4	0.15165954557743147	2	0.6455896823916611	1	2410
remind	23	0.1954235841910256	6	0.39925081664822504	2	219
timber	34	0.24929759000823992	7	0.45636562664392555	5	14738
erasable	3	0.08398037478732452	2	0.6293704526240272	1	48
sensory	7	0.14833080787575362	3	0.49775776167027136	3	1982
triumphant	4	0.226513499867554	2	0.5168004654899889	2	4739
weakness	15	0.18206504697402356	5	0.5378555195999273	5	80
drab	3	0.03553429839099901	2	0.8586720078347758	5	255
gather	13	0.28231002693681523	5	0.41336095951095314	11	688
fell	3	0.1675713489572419	2	0.5114161512300724	39	2845
allow	138	0.33418875258496045	23	0.4347916183703304	10	72
expression	33	0.20778951439314008	6	0.3989060703079807	9	111966
refuge	3	0.12663040676564186	2	0.6070997032539606	4	15309
anecdote	4	0.09793746320111768	2	0.6094601254957033	1	944
profoundly	4	0.1590592149634158	2	0.5810388004214686	1	151
realist	4	0.16256915824470133	2	0.6015302200210105	3	1971
frenzy	3	0.1843260124385202	2	0.6588861644380237	1	2451
creative	23	0.2717034786019946	6	0.4220657509965436	2	44
cause	73	0.34036815918355645	10	0.43073836661611453	7	7013
poor	56	0.295673579343753	13	0.49171220144845385	7	226
inform	28	0.2745480570706766	8	0.4814190918506115	3	70
dead	40	0.27497854022709445	9	0.4218839308680798	21	13325
producer	21	0.2841764155040519	5	0.4569006961016425	3	12768
conservative	155	0.2417621702336511	26	0.4754454430883422	7	80093
cm	13	0.15503110449717802	6	0.5170491099690021	2	7948
spellbound	3	0.09979879452758873	2	0.591275790986868	4	266
lapse	5	0.20023621220096147	2	0.5405668389959266	9	838
savage	6	0.26909274523340826	3	0.5707526085855946	8	36
hinterland	4	0.17007151417737054	2	0.591065744384387	1	814
developmental	5	0.14963129150162807	3	0.5852195384201426	1	5889
expectation	16	0.1597631584770381	5	0.4750947573919382	4	4018
correlation	10	0.11918246511362515	4	0.5828321701541385	3	1505
misty	4	0.17252949966545733	2	0.587393873768299	2	7149
loch	3	0.07107257600867667	2	0.7797951844713804	2	4185
realize	15	0.17011998546466855	6	0.4372216922996678	6	117154
breathe	11	0.19379626580105197	3	0.41033629692394025	9	3986
nod	5	0.20528484243474826	3	0.48139913626004904	7	1447
reassure	7	0.22937772610049098	3	0.5248210634181742	2	5527
